Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,Pertussis
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,Pertussis
Nakhon Sawan,0,0.00,0,0.00,0.00,1072349,2016,Pertussis
Phichit,0,0.00,0,0.00,0.00,546750,2016,Pertussis
Uthai Thani,0,0.00,0,0.00,0.00,330543,2016,Pertussis
ZONE:04,4,0.08,0,0.00,0.00,5221125,2016,Pertussis
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,Pertussis
Lop Buri,0,0.00,0,0.00,0.00,758531,2016,Pertussis
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,Pertussis
Nonthaburi,0,0.00,0,0.00,0.00,1183791,2016,Pertussis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,805980,2016,Pertussis
Pathum Thani,2,0.18,0,0.00,0.00,1084154,2016,Pertussis
Saraburi,2,0.31,0,0.00,0.00,635567,2016,Pertussis
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,Pertussis
ZONE:05,4,0.08,0,0.00,0.00,5209561,2016,Pertussis
Kanchanaburi,0,0.00,0,0.00,0.00,865172,2016,Pertussis
Nakhon Pathom,1,0.11,0,0.00,0.00,895207,2016,Pertussis
Phetchaburi,3,0.63,0,0.00,0.00,476391,2016,Pertussis
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,529912,2016,Pertussis
Ratchaburi,0,0.00,0,0.00,0.00,860549,2016,Pertussis
Samut Sakhon,0,0.00,0,0.00,0.00,538671,2016,Pertussis
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,Pertussis
Suphan Buri,0,0.00,0,0.00,0.00,849376,2016,Pertussis
ZONE:06,1,0.02,0,0.00,0.00,5880124,2016,Pertussis
Chachoengsao,0,0.00,0,0.00,0.00,698190,2016,Pertussis
Chanthaburi,0,0.00,0,0.00,0.00,529194,2016,Pertussis
Chon Buri,0,0.00,0,0.00,0.00,1438231,2016,Pertussis
Prachin Buri,0,0.00,0,0.00,0.00,480755,2016,Pertussis
Rayong,0,0.00,0,0.00,0.00,681696,2016,Pertussis
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,Pertussis
Samut Prakan,1,0.08,0,0.00,0.00,1270420,2016,Pertussis
Trat,0,0.00,0,0.00,0.00,227083,2016,Pertussis
ZONE:07,1,0.02,0,0.00,0.00,5049920,2016,Pertussis
Kalasin,1,0.10,0,0.00,0.00,985055,2016,Pertussis
Khon Kaen,0,0.00,0,0.00,0.00,1794032,2016,Pertussis
Maha Sarakham,0,0.00,0,0.00,0.00,962592,2016,Pertussis
Roi Et,0,0.00,0,0.00,0.00,1308241,2016,Pertussis
ZONE:08,0,0.00,0,0.00,0.00,5511930,2016,Pertussis
Bungkan,0,0.00,0,0.00,0.00,419607,2016,Pertussis
Loei,0,0.00,0,0.00,0.00,636666,2016,Pertussis
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,Pertussis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,Pertussis
Nong Khai,0,0.00,0,0.00,0.00,518420,2016,Pertussis
Sakon Nakhon,0,0.00,0,0.00,0.00,1140673,2016,Pertussis
Udon Thani,0,0.00,0,0.00,0.00,1572726,2016,Pertussis
ZONE:09,7,0.10,0,0.00,0.00,6737604,2016,Pertussis
Buri Ram,3,0.19,0,0.00,0.00,1581955,2016,Pertussis
Chaiyaphum,0,0.00,0,0.00,0.00,1137651,2016,Pertussis
Nakhon Ratchasima,4,0.15,0,0.00,0.00,2624668,2016,Pertussis
Surin,0,0.00,0,0.00,0.00,1393330,2016,Pertussis
ZONE:10,3,0.07,0,0.00,0.00,4581192,2016,Pertussis
Amnat Charoen,0,0.00,0,0.00,0.00,375881,2016,Pertussis
Mukdahan,0,0.00,0,0.00,0.00,347059,2016,Pertussis
Si Sa Ket,0,0.00,0,0.00,0.00,1467006,2016,Pertussis
Ubon Ratchathani,3,0.16,0,0.00,0.00,1851049,2016,Pertussis
Yasothon,0,0.00,0,0.00,0.00,540197,2016,Pertussis
ZONE:11,2,0.05,0,0.00,0.00,4383957,2016,Pertussis
Chumphon,0,0.00,0,0.00,0.00,503203,2016,Pertussis
Krabi,0,0.00,0,0.00,0.00,459456,2016,Pertussis
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1550278,2016,Pertussis
Phangnga,0,0.00,0,0.00,0.00,262721,2016,Pertussis
Phuket,1,0.26,0,0.00,0.00,382485,2016,Pertussis
Ranong,0,0.00,0,0.00,0.00,182313,2016,Pertussis
Surat Thani,1,0.10,0,0.00,0.00,1043501,2016,Pertussis
ZONE:12,40,0.82,0,0.00,0.00,4865646,2016,Pertussis
Narathiwat,2,0.26,0,0.00,0.00,778941,2016,Pertussis
Pattani,1,0.14,0,0.00,0.00,690104,2016,Pertussis
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,Pertussis
Satun,1,0.32,0,0.00,0.00,314297,2016,Pertussis
Songkhla,1,0.07,0,0.00,0.00,1405939,2016,Pertussis
Trang,0,0.00,0,0.00,0.00,639770,2016,Pertussis
Yala,35,6.80,0,0.00,0.00,515025,2016,Pertussis
ZONE:13,10,0.18,0,0.00,0.00,5694347,2016,Pertussis
Bangkok,10,0.18,0,0.00,0.00,5694347,2016,Pertussis
Total,6,0.01,0,0.00,0.00,63701703,2010,Pertussis
Central Region,1,0.00,0,0.00,0.00,21534318,2010,Pertussis
Zone:0,0,0.00,0,0.00,0.00,5701995,2010,Pertussis
Bangkok,0,0.00,0,0.00,0.00,5701995,2010,Pertussis
Zone:1,0,0.00,0,0.00,0.00,3454591,2010,Pertussis
Nonthaburi,0,0.00,0,0.00,0.00,1089908,2010,Pertussis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,778627,2010,Pertussis
Pathum Thani,0,0.00,0,0.00,0.00,971010,2010,Pertussis
Saraburi,0,0.00,0,0.00,0.00,615046,2010,Pertussis
Zone:2,0,0.00,0,0.00,0.00,1590200,2010,Pertussis
Ang Thong,0,0.00,0,0.00,0.00,284889,2010,Pertussis
Chai Nat,0,0.00,0,0.00,0.00,335177,2010,Pertussis
Lop Buri,0,0.00,0,0.00,0.00,755153,2010,Pertussis
Sing Buri,0,0.00,0,0.00,0.00,214981,2010,Pertussis
Zone:3,0,0.00,0,0.00,0.00,3105799,2010,Pertussis
Chachoengsao,0,0.00,0,0.00,0.00,671458,2010,Pertussis
Nakhon Nayok,0,0.00,0,0.00,0.00,252209,2010,Pertussis
Prachin Buri,0,0.00,0,0.00,0.00,464213,2010,Pertussis
Sa Kaeo,0,0.00,0,0.00,0.00,543276,2010,Pertussis
Samut Prakan,0,0.00,0,0.00,0.00,1174643,2010,Pertussis
Zone:4,0,0.00,0,0.00,0.00,3374810,2010,Pertussis
Kanchanaburi,0,0.00,0,0.00,0.00,836600,2010,Pertussis
Nakhon Pathom,0,0.00,0,0.00,0.00,855837,2010,Pertussis
Ratchaburi,0,0.00,0,0.00,0.00,837153,2010,Pertussis
Suphan Buri,0,0.00,0,0.00,0.00,845220,2010,Pertussis
Zone:5,0,0.00,0,0.00,0.00,1651335,2010,Pertussis
Phetchaburi,0,0.00,0,0.00,0.00,462636,2010,Pertussis
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,506599,2010,Pertussis
Samut Sakhon,0,0.00,0,0.00,0.00,488247,2010,Pertussis
Samut Songkhram,0,0.00,0,0.00,0.00,193853,2010,Pertussis
Zone:9,1,0.04,0,0.00,0.00,2655588,2010,Pertussis
Chanthaburi,1,0.19,0,0.00,0.00,512932,2010,Pertussis
Chon Buri,0,0.00,0,0.00,0.00,1302942,2010,Pertussis
Rayong,0,0.00,0,0.00,0.00,619249,2010,Pertussis
Trat,0,0.00,0,0.00,0.00,220465,2010,Pertussis
South Region,2,0.02,0,0.00,0.00,8853473,2010,Pertussis
Zone:6,1,0.03,0,0.00,0.00,3514344,2010,Pertussis
Chumphon,0,0.00,0,0.00,0.00,488855,2010,Pertussis
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1519531,2010,Pertussis
Phatthalung,0,0.00,0,0.00,0.00,508656,2010,Pertussis
Surat Thani,1,0.10,0,0.00,0.00,997302,2010,Pertussis
Zone:7,0,0.00,0,0.00,0.00,1825591,2010,Pertussis
Krabi,0,0.00,0,0.00,0.00,429631,2010,Pertussis
Phangnga,0,0.00,0,0.00,0.00,252385,2010,Pertussis
Phuket,0,0.00,0,0.00,0.00,340490,2010,Pertussis
Ranong,0,0.00,0,0.00,0.00,182417,2010,Pertussis
Trang,0,0.00,0,0.00,0.00,620668,2010,Pertussis
Zone:8,1,0.03,0,0.00,0.00,3513538,2010,Pertussis
Narathiwat,0,0.00,0,0.00,0.00,732617,2010,Pertussis
Pattani,0,0.00,0,0.00,0.00,651442,2010,Pertussis
Satun,0,0.00,0,0.00,0.00,295133,2010,Pertussis
Songkhla,0,0.00,0,0.00,0.00,1350489,2010,Pertussis
Yala,1,0.21,0,0.00,0.00,483857,2010,Pertussis
North-Eastern Region,0,0.00,0,0.00,0.00,21534582,2010,Pertussis
Zone:10,0,0.00,0,0.00,0.00,3576272,2010,Pertussis
Loei,0,0.00,0,0.00,0.00,622424,2010,Pertussis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,501891,2010,Pertussis
Nong Khai,0,0.00,0,0.00,0.00,910094,2010,Pertussis
Udon Thani,0,0.00,0,0.00,0.00,1541863,2010,Pertussis
Zone:11,0,0.00,0,0.00,0.00,2161531,2010,Pertussis
Mukdahan,0,0.00,0,0.00,0.00,338812,2010,Pertussis
Nakhon Phanom,0,0.00,0,0.00,0.00,702041,2010,Pertussis
Sakon Nakhon,0,0.00,0,0.00,0.00,1120678,2010,Pertussis
Zone:12,0,0.00,0,0.00,0.00,4995226,2010,Pertussis
Kalasin,0,0.00,0,0.00,0.00,981369,2010,Pertussis
Khon Kaen,0,0.00,0,0.00,0.00,1764922,2010,Pertussis
Maha Sarakham,0,0.00,0,0.00,0.00,940001,2010,Pertussis
Roi Et,0,0.00,0,0.00,0.00,1308934,2010,Pertussis
Zone:13,0,0.00,0,0.00,0.00,4168498,2010,Pertussis
Amnat Charoen,0,0.00,0,0.00,0.00,371471,2010,Pertussis
Si Sa Ket,0,0.00,0,0.00,0.00,1449409,2010,Pertussis
Ubon Ratchathani,0,0.00,0,0.00,0.00,1808422,2010,Pertussis
Yasothon,0,0.00,0,0.00,0.00,539196,2010,Pertussis
Zone:14,0,0.00,0,0.00,0.00,6633055,2010,Pertussis
Buri Ram,0,0.00,0,0.00,0.00,1550275,2010,Pertussis
Chaiyaphum,0,0.00,0,0.00,0.00,1126295,2010,Pertussis
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2576691,2010,Pertussis
Surin,0,0.00,0,0.00,0.00,1379794,2010,Pertussis
North Region,3,0.03,0,0.00,0.00,11779330,2010,Pertussis
Zone:15,2,0.07,0,0.00,0.00,3046660,2010,Pertussis
Chiang Mai,2,0.12,0,0.00,0.00,1636514,2010,Pertussis
Lampang,0,0.00,0,0.00,0.00,763224,2010,Pertussis
Lamphun,0,0.00,0,0.00,0.00,404627,2010,Pertussis
Mae Hong Son,0,0.00,0,0.00,0.00,242295,2010,Pertussis
Zone:16,0,0.00,0,0.00,0.00,2620701,2010,Pertussis
Chiang Rai,0,0.00,0,0.00,0.00,1196576,2010,Pertussis
Nan,0,0.00,0,0.00,0.00,475989,2010,Pertussis
Phayao,0,0.00,0,0.00,0.00,486713,2010,Pertussis
Phrae,0,0.00,0,0.00,0.00,461423,2010,Pertussis
Zone:17,0,0.00,0,0.00,0.00,3430959,2010,Pertussis
Phetchabun,0,0.00,0,0.00,0.00,995578,2010,Pertussis
Phitsanulok,0,0.00,0,0.00,0.00,847627,2010,Pertussis
Sukhothai,0,0.00,0,0.00,0.00,602296,2010,Pertussis
Tak,0,0.00,0,0.00,0.00,522673,2010,Pertussis
Uttaradit,0,0.00,0,0.00,0.00,462785,2010,Pertussis
Zone:18,1,0.04,0,0.00,0.00,2681010,2010,Pertussis
Kamphaeng Phet,0,0.00,0,0.00,0.00,726970,2010,Pertussis
Nakhon Sawan,1,0.09,0,0.00,0.00,1073182,2010,Pertussis
Phichit,0,0.00,0,0.00,0.00,552942,2010,Pertussis
Uthai Thani,0,0.00,0,0.00,0.00,327916,2010,Pertussis
Total,21,0.03,0,0.00,0.00,62526710,2004,Pertussis
North Region,4,0.03,0,0.00,0.00,11965439,2004,Pertussis
Zone:1,2,0.03,0,0.00,0.00,5720315,2004,Pertussis
Chiang Mai,0,0.00,0,0.00,0.00,1616995,2004,Pertussis
Chiang Rai,0,0.00,0,0.00,0.00,1214659,2004,Pertussis
Lampang,0,0.00,0,0.00,0.00,788071,2004,Pertussis
Lamphun,0,0.00,0,0.00,0.00,406911,2004,Pertussis
Mae Hong Son,2,0.83,0,0.00,0.00,240988,2004,Pertussis
Nan,0,0.00,0,0.00,0.00,479968,2004,Pertussis
Phayao,0,0.00,0,0.00,0.00,494926,2004,Pertussis
Phrae,0,0.00,0,0.00,0.00,477797,2004,Pertussis
Zone:2,0,0.00,0,0.00,0.00,3480797,2004,Pertussis
Phetchabun,0,0.00,0,0.00,0.00,1026733,2004,Pertussis
Phitsanulok,0,0.00,0,0.00,0.00,854440,2004,Pertussis
Sukhothai,0,0.00,0,0.00,0.00,616536,2004,Pertussis
Tak,0,0.00,0,0.00,0.00,507296,2004,Pertussis
Uttaradit,0,0.00,0,0.00,0.00,475792,2004,Pertussis
Zone:3,2,0.07,0,0.00,0.00,2764327,2004,Pertussis
Kamphaeng Phet,0,0.00,0,0.00,0.00,750331,2004,Pertussis
Nakhon Sawan,2,0.18,0,0.00,0.00,1102099,2004,Pertussis
Phichit,0,0.00,0,0.00,0.00,579155,2004,Pertussis
Uthai Thani,0,0.00,0,0.00,0.00,332742,2004,Pertussis
Central Region,2,0.01,0,0.00,0.00,20631429,2004,Pertussis
Bangkok,0,0.00,0,0.00,0.00,5739370,2004,Pertussis
Zone:4,0,0.00,0,0.00,0.00,2721016,2004,Pertussis
Ang Thong,0,0.00,0,0.00,0.00,286896,2004,Pertussis
Nonthaburi,0,0.00,0,0.00,0.00,933591,2004,Pertussis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,745828,2004,Pertussis
Pathum Thani,0,0.00,0,0.00,0.00,754701,2004,Pertussis
Zone:5,0,0.00,0,0.00,0.00,1936502,2004,Pertussis
Chai Nat,0,0.00,0,0.00,0.00,345355,2004,Pertussis
Lop Buri,0,0.00,0,0.00,0.00,759000,2004,Pertussis
Saraburi,0,0.00,0,0.00,0.00,610722,2004,Pertussis
Sing Buri,0,0.00,0,0.00,0.00,221425,2004,Pertussis
Zone:6,0,0.00,0,0.00,0.00,3287786,2004,Pertussis
Kanchanaburi,0,0.00,0,0.00,0.00,803802,2004,Pertussis
Nakhon Pathom,0,0.00,0,0.00,0.00,805210,2004,Pertussis
Ratchaburi,0,0.00,0,0.00,0.00,824406,2004,Pertussis
Suphan Buri,0,0.00,0,0.00,0.00,854368,2004,Pertussis
Zone:7,0,0.00,0,0.00,0.00,1587519,2004,Pertussis
Phetchaburi,0,0.00,0,0.00,0.00,456384,2004,Pertussis
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,486084,2004,Pertussis
Samut Sakhon,0,0.00,0,0.00,0.00,445443,2004,Pertussis
Samut Songkhram,0,0.00,0,0.00,0.00,199608,2004,Pertussis
Zone:8,1,0.03,0,0.00,0.00,2934598,2004,Pertussis
Chachoengsao,1,0.15,0,0.00,0.00,647967,2004,Pertussis
Nakhon Nayok,0,0.00,0,0.00,0.00,250235,2004,Pertussis
Prachin Buri,0,0.00,0,0.00,0.00,449940,2004,Pertussis
Sa Kaeo,0,0.00,0,0.00,0.00,538823,2004,Pertussis
Samut Prakan,0,0.00,0,0.00,0.00,1047633,2004,Pertussis
Zone:9,1,0.04,0,0.00,0.00,2424638,2004,Pertussis
Chanthaburi,1,0.20,0,0.00,0.00,502794,2004,Pertussis
Chon Buri,0,0.00,0,0.00,0.00,1150048,2004,Pertussis
Rayong,0,0.00,0,0.00,0.00,550310,2004,Pertussis
Trat,0,0.00,0,0.00,0.00,221486,2004,Pertussis
North-Eastern Region,10,0.05,0,0.00,0.00,21463567,2004,Pertussis
Zone:10,0,0.00,0,0.00,0.00,3549364,2004,Pertussis
Loei,0,0.00,0,0.00,0.00,617280,2004,Pertussis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,497298,2004,Pertussis
Nong Khai,0,0.00,0,0.00,0.00,904499,2004,Pertussis
Udon Thani,0,0.00,0,0.00,0.00,1530287,2004,Pertussis
Zone:11,5,0.16,0,0.00,0.00,3127236,2004,Pertussis
Kalasin,3,0.31,0,0.00,0.00,982947,2004,Pertussis
Mukdahan,1,0.30,0,0.00,0.00,335819,2004,Pertussis
Nakhon Phanom,1,0.14,0,0.00,0.00,700800,2004,Pertussis
Sakon Nakhon,0,0.00,0,0.00,0.00,1107670,2004,Pertussis
Zone:12,3,0.07,0,0.00,0.00,4012215,2004,Pertussis
Khon Kaen,2,0.11,0,0.00,0.00,1756177,2004,Pertussis
Maha Sarakham,1,0.11,0,0.00,0.00,939718,2004,Pertussis
Roi Et,0,0.00,0,0.00,0.00,1316320,2004,Pertussis
Zone:13,2,0.03,0,0.00,0.00,6621384,2004,Pertussis
Buri Ram,2,0.13,0,0.00,0.00,1539135,2004,Pertussis
Chaiyaphum,0,0.00,0,0.00,0.00,1128031,2004,Pertussis
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2565197,2004,Pertussis
Surin,0,0.00,0,0.00,0.00,1389021,2004,Pertussis
Zone:14,0,0.00,0,0.00,0.00,4153368,2004,Pertussis
Amnat Charoen,0,0.00,0,0.00,0.00,369071,2004,Pertussis
Si Sa Ket,0,0.00,0,0.00,0.00,1452971,2004,Pertussis
Ubon Ratchathani,0,0.00,0,0.00,0.00,1784192,2004,Pertussis
Yasothon,0,0.00,0,0.00,0.00,547134,2004,Pertussis
South Region,5,0.06,0,0.00,0.00,8466275,2004,Pertussis
Zone:15,1,0.06,0,0.00,0.00,1581379,2004,Pertussis
Chumphon,1,0.21,0,0.00,0.00,474592,2004,Pertussis
Ranong,0,0.00,0,0.00,0.00,169904,2004,Pertussis
Surat Thani,0,0.00,0,0.00,0.00,936883,2004,Pertussis
Zone:16,1,0.04,0,0.00,0.00,2619221,2004,Pertussis
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1515708,2004,Pertussis
Phatthalung,1,0.20,0,0.00,0.00,501447,2004,Pertussis
Trang,0,0.00,0,0.00,0.00,602066,2004,Pertussis
Zone:17,0,0.00,0,0.00,0.00,908170,2004,Pertussis
Krabi,0,0.00,0,0.00,0.00,386084,2004,Pertussis
Phangnga,0,0.00,0,0.00,0.00,239895,2004,Pertussis
Phuket,0,0.00,0,0.00,0.00,282191,2004,Pertussis
Zone:18,1,0.06,0,0.00,0.00,1795905,2004,Pertussis
Narathiwat,0,0.00,0,0.00,0.00,701008,2004,Pertussis
Pattani,1,0.16,0,0.00,0.00,632240,2004,Pertussis
Yala,0,0.00,0,0.00,0.00,462657,2004,Pertussis
Zone:19,2,0.13,0,0.00,0.00,1561600,2004,Pertussis
Satun,0,0.00,0,0.00,0.00,273624,2004,Pertussis
Songkhla,2,0.16,0,0.00,0.00,1287976,2004,Pertussis
Total,25,0.04,0,0.00,0.00,63457439,2009,Pertussis
Central Region,6,0.03,0,0.00,0.00,21386001,2009,Pertussis
Bangkok,2,0.04,0,0.00,0.00,5706739,2009,Pertussis
Zone:1,2,0.06,0,0.00,0.00,3397461,2009,Pertussis
Nonthaburi,1,0.09,0,0.00,0.00,1065332,2009,Pertussis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,772142,2009,Pertussis
Pathum Thani,0,0.00,0,0.00,0.00,942813,2009,Pertussis
Saraburi,1,0.16,0,0.00,0.00,617174,2009,Pertussis
Zone:2,0,0.00,0,0.00,0.00,1590058,2009,Pertussis
Ang Thong,0,0.00,0,0.00,0.00,284819,2009,Pertussis
Chai Nat,0,0.00,0,0.00,0.00,335686,2009,Pertussis
Lop Buri,0,0.00,0,0.00,0.00,754127,2009,Pertussis
Sing Buri,0,0.00,0,0.00,0.00,215426,2009,Pertussis
Zone:3,1,0.03,0,0.00,0.00,3076347,2009,Pertussis
Chachoengsao,1,0.15,0,0.00,0.00,666907,2009,Pertussis
Nakhon Nayok,0,0.00,0,0.00,0.00,251219,2009,Pertussis
Prachin Buri,0,0.00,0,0.00,0.00,460617,2009,Pertussis
Sa Kaeo,0,0.00,0,0.00,0.00,541939,2009,Pertussis
Samut Prakan,0,0.00,0,0.00,0.00,1155665,2009,Pertussis
Zone:4,0,0.00,0,0.00,0.00,3364769,2009,Pertussis
Kanchanaburi,0,0.00,0,0.00,0.00,837165,2009,Pertussis
Nakhon Pathom,0,0.00,0,0.00,0.00,847513,2009,Pertussis
Ratchaburi,0,0.00,0,0.00,0.00,835546,2009,Pertussis
Suphan Buri,0,0.00,0,0.00,0.00,844545,2009,Pertussis
Zone:5,1,0.06,0,0.00,0.00,1637557,2009,Pertussis
Phetchaburi,1,0.22,0,0.00,0.00,460108,2009,Pertussis
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,502221,2009,Pertussis
Samut Sakhon,0,0.00,0,0.00,0.00,481377,2009,Pertussis
Samut Songkhram,0,0.00,0,0.00,0.00,193851,2009,Pertussis
Zone:9,0,0.00,0,0.00,0.00,2613070,2009,Pertussis
Chanthaburi,0,0.00,0,0.00,0.00,509633,2009,Pertussis
Chon Buri,0,0.00,0,0.00,0.00,1277139,2009,Pertussis
Rayong,0,0.00,0,0.00,0.00,605380,2009,Pertussis
Trat,0,0.00,0,0.00,0.00,220918,2009,Pertussis
South Region,7,0.08,0,0.00,0.00,8777720,2009,Pertussis
Zone:6,1,0.03,0,0.00,0.00,3496373,2009,Pertussis
Chumphon,0,0.00,0,0.00,0.00,486233,2009,Pertussis
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1514832,2009,Pertussis
Phatthalung,1,0.20,0,0.00,0.00,506454,2009,Pertussis
Surat Thani,0,0.00,0,0.00,0.00,988854,2009,Pertussis
Zone:7,1,0.06,0,0.00,0.00,1803902,2009,Pertussis
Krabi,1,0.24,0,0.00,0.00,422631,2009,Pertussis
Phangnga,0,0.00,0,0.00,0.00,250796,2009,Pertussis
Phuket,0,0.00,0,0.00,0.00,331460,2009,Pertussis
Ranong,0,0.00,0,0.00,0.00,182242,2009,Pertussis
Trang,0,0.00,0,0.00,0.00,616773,2009,Pertussis
Zone:8,5,0.14,0,0.00,0.00,3477445,2009,Pertussis
Narathiwat,0,0.00,0,0.00,0.00,724001,2009,Pertussis
Pattani,3,0.47,0,0.00,0.00,644897,2009,Pertussis
Satun,0,0.00,0,0.00,0.00,290755,2009,Pertussis
Songkhla,1,0.07,0,0.00,0.00,1339861,2009,Pertussis
Yala,1,0.21,0,0.00,0.00,477931,2009,Pertussis
North-Eastern Region,5,0.02,0,0.00,0.00,21469269,2009,Pertussis
Zone:10,1,0.03,0,0.00,0.00,3564168,2009,Pertussis
Loei,0,0.00,0,0.00,0.00,619602,2009,Pertussis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,500217,2009,Pertussis
Nong Khai,0,0.00,0,0.00,0.00,907064,2009,Pertussis
Udon Thani,1,0.07,0,0.00,0.00,1537285,2009,Pertussis
Zone:11,1,0.05,0,0.00,0.00,2155042,2009,Pertussis
Mukdahan,1,0.30,0,0.00,0.00,337773,2009,Pertussis
Nakhon Phanom,0,0.00,0,0.00,0.00,700027,2009,Pertussis
Sakon Nakhon,0,0.00,0,0.00,0.00,1117242,2009,Pertussis
Zone:12,0,0.00,0,0.00,0.00,4984201,2009,Pertussis
Kalasin,0,0.00,0,0.00,0.00,979371,2009,Pertussis
Khon Kaen,0,0.00,0,0.00,0.00,1759172,2009,Pertussis
Maha Sarakham,0,0.00,0,0.00,0.00,937972,2009,Pertussis
Roi Et,0,0.00,0,0.00,0.00,1307686,2009,Pertussis
Zone:13,0,0.00,0,0.00,0.00,4152834,2009,Pertussis
Amnat Charoen,0,0.00,0,0.00,0.00,370141,2009,Pertussis
Si Sa Ket,0,0.00,0,0.00,0.00,1443879,2009,Pertussis
Ubon Ratchathani,0,0.00,0,0.00,0.00,1799604,2009,Pertussis
Yasothon,0,0.00,0,0.00,0.00,539210,2009,Pertussis
Zone:14,3,0.05,0,0.00,0.00,6613024,2009,Pertussis
Buri Ram,2,0.13,0,0.00,0.00,1544218,2009,Pertussis
Chaiyaphum,1,0.09,0,0.00,0.00,1123907,2009,Pertussis
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2568205,2009,Pertussis
Surin,0,0.00,0,0.00,0.00,1376694,2009,Pertussis
North Region,7,0.06,0,0.00,0.00,11824449,2009,Pertussis
Zone:15,0,0.00,0,0.00,0.00,3069670,2009,Pertussis
Chiang Mai,0,0.00,0,0.00,0.00,1651433,2009,Pertussis
Lampang,0,0.00,0,0.00,0.00,766057,2009,Pertussis
Lamphun,0,0.00,0,0.00,0.00,404910,2009,Pertussis
Mae Hong Son,0,0.00,0,0.00,0.00,247270,2009,Pertussis
Zone:16,2,0.08,0,0.00,0.00,2636963,2009,Pertussis
Chiang Rai,0,0.00,0,0.00,0.00,1211126,2009,Pertussis
Nan,2,0.42,0,0.00,0.00,475799,2009,Pertussis
Phayao,0,0.00,0,0.00,0.00,487254,2009,Pertussis
Phrae,0,0.00,0,0.00,0.00,462784,2009,Pertussis
Zone:17,5,0.15,0,0.00,0.00,3436350,2009,Pertussis
Phetchabun,0,0.00,0,0.00,0.00,995679,2009,Pertussis
Phitsanulok,1,0.12,0,0.00,0.00,844779,2009,Pertussis
Sukhothai,0,0.00,0,0.00,0.00,603316,2009,Pertussis
Tak,1,0.19,0,0.00,0.00,528997,2009,Pertussis
Uttaradit,3,0.65,0,0.00,0.00,463579,2009,Pertussis
Zone:18,0,0.00,0,0.00,0.00,2681466,2009,Pertussis
Kamphaeng Phet,0,0.00,0,0.00,0.00,726530,2009,Pertussis
Nakhon Sawan,0,0.00,0,0.00,0.00,1073554,2009,Pertussis
Phichit,0,0.00,0,0.00,0.00,553653,2009,Pertussis
Uthai Thani,0,0.00,0,0.00,0.00,327729,2009,Pertussis
Total,174,0.26,3,1.72,0.00,66301242,2018,Pertussis
ZONE:01,26,0.44,1,3.85,0.02,5878537,2018,Pertussis
Chiang Mai,15,0.85,0,0.00,0.00,1755291,2018,Pertussis
Chiang Rai,1,0.08,0,0.00,0.00,1289873,2018,Pertussis
Lampang,0,0.00,0,0.00,0.00,744714,2018,Pertussis
Lamphun,5,1.23,1,20.00,0.25,405936,2018,Pertussis
Mae Hong Son,0,0.00,0,0.00,0.00,280826,2018,Pertussis
Nan,4,0.83,0,0.00,0.00,479414,2018,Pertussis
Phayao,0,0.00,0,0.00,0.00,476157,2018,Pertussis
Phrae,1,0.22,0,0.00,0.00,446326,2018,Pertussis
ZONE:02,4,0.11,1,25.00,0.03,3565071,2018,Pertussis
Phetchabun,1,0.10,0,0.00,0.00,994936,2018,Pertussis
Phitsanulok,1,0.12,0,0.00,0.00,866129,2018,Pertussis
Sukhothai,0,0.00,0,0.00,0.00,598287,2018,Pertussis
Tak,0,0.00,0,0.00,0.00,649472,2018,Pertussis
Uttaradit,2,0.44,1,50.00,0.22,456247,2018,Pertussis
ZONE:03,7,0.23,0,0.00,0.00,2992420,2018,Pertussis
Chai Nat,0,0.00,0,0.00,0.00,328993,2018,Pertussis
Kamphaeng Phet,0,0.00,0,0.00,0.00,728470,2018,Pertussis
